,crn,date,subj,sub_num,course,location,section,description,instructor,credit
1051,15526,"11:00 - 11:50 AM, MWF",BIS,010,BIS 010,CHEM 179,A04,Everyday Biology,"Collins, S",4.0
1052,15527,"12:10 - 1:00 PM, F",BIS,010,BIS 010,SCILAB 2079,A05,Everyday Biology,"Collins, S",4.0
1053,15527,"11:00 - 11:50 AM, MWF",BIS,010,BIS 010,CHEM 179,A05,Everyday Biology,"Collins, S",4.0
1054,15528,"12:10 - 1:00 PM, F",BIS,010,BIS 010,SCILAB 2087,A06,Everyday Biology,"Collins, S",4.0
1055,15528,"11:00 - 11:50 AM, MWF",BIS,010,BIS 010,CHEM 179,A06,Everyday Biology,"Collins, S",4.0
1056,15530,"12:10 - 2:00 PM, TR",BIS,015L,BIS 015L,SCC 2102,001,Data Science for Bio,"Ledford, J",2.0
1057,15531,"2:10 - 4:00 PM, F",BIS,020Q,BIS 020Q,SCILAB 2020,001,Modeling in Biology,"Collins, S",2.0
1058,15531,"2:10 - 3:00 PM, W",BIS,020Q,BIS 020Q,SCILAB 2020,001,Modeling in Biology,"Collins, S",2.0
1059,15532,"12:10 - 2:00 PM, R",BIS,027A,BIS 027A,HUTCH 93,001,Linear Alg Appl to Bio,"Arsuaga, F",4.0
1060,15532,"12:10 - 1:00 PM, MWF",BIS,027A,BIS 027A,WELLMN 1,001,Linear Alg Appl to Bio,"Arsuaga, F",4.0
1061,15549,"12:10 - 2:00 PM, TR",BIS,101,BIS 101,MONDAV 114,001,Genes & Gene Expression,"Ellefson Crowder, M",4.0
1062,15550,"10:00 - 10:50 AM, F",BIS,101,BIS 101,WELLMN 2,002,Genes & Gene Expression,"Comai, L",4.0
1063,15550,"9:00 - 10:20 AM, MW",BIS,101,BIS 101,SCRBOK 160,002,Genes & Gene Expression,"Comai, L",4.0
1064,15551,"12:10 - 1:30 PM, MW",BIS,101,BIS 101,SCRBOK 160,003,Genes & Gene Expression,"Comai, L",4.0
1065,15551,"12:10 - 1:00 PM, F",BIS,101,BIS 101,WELLMN 2,003,Genes & Gene Expression,"Comai, L",4.0
1066,15552,"10:00 - 10:50 AM, F",BIS,101D,BIS 101D,PHYSIC 148,001,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1067,15553,"9:00 - 9:50 AM, F",BIS,101D,BIS 101D,HOAGLD 108,002,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1068,15554,"1:10 - 2:00 PM, W",BIS,101D,BIS 101D,WICKSN 1020,003,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1069,15555,"12:10 - 1:00 PM, F",BIS,101D,BIS 101D,GIEDT 1006,004,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1070,15557,"4:10 - 5:00 PM, W",BIS,101D,BIS 101D,STORER 1344,005,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1071,15558,"5:10 - 6:00 PM, R",BIS,101D,BIS 101D,WELLMN 201,006,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1072,15559,"6:10 - 7:00 PM, R",BIS,101D,BIS 101D,OLSON 251,007,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1073,15560,"12:10 - 1:00 PM, W",BIS,101D,BIS 101D,HOAGLD 108,008,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1074,15561,"9:00 - 9:50 AM, R",BIS,101D,BIS 101D,KERR 293,009,Genes and Gene Exp Disc,"Ellefson Crowder, M",1.0
1075,15562,"2:10 - 3:00 PM, W",BIS,101D,BIS 101D,GIEDT 1006,010,Genes and Gene Exp Disc,"Comai, L",1.0
1076,15563,"3:10 - 4:00 PM, W",BIS,101D,BIS 101D,GIEDT 1006,011,Genes and Gene Exp Disc,"Comai, L",1.0
1077,15564,"4:10 - 5:00 PM, W",BIS,101D,BIS 101D,WELLMN 207,012,Genes and Gene Exp Disc,"Comai, L",1.0
1078,15565,"5:10 - 6:00 PM, W",BIS,101D,BIS 101D,WICKSN 1020,013,Genes and Gene Exp Disc,"Comai, L",1.0
1079,15566,"6:10 - 7:00 PM, W",BIS,101D,BIS 101D,WICKSN 1020,014,Genes and Gene Exp Disc,"Comai, L",1.0
1080,15567,"12:10 - 1:00 PM, R",BIS,101D,BIS 101D,BAINER 1132,015,Genes and Gene Exp Disc,"Comai, L",1.0
1081,15568,"1:10 - 2:00 PM, R",BIS,101D,BIS 101D,PHYSIC 148,016,Genes and Gene Exp Disc,"Comai, L",1.0
1082,15569,"2:10 - 3:00 PM, R",BIS,101D,BIS 101D,GIEDT 1007,017,Genes and Gene Exp Disc,"Comai, L",1.0
1083,15570,"3:10 - 4:00 PM, R",BIS,101D,BIS 101D,BAINER 1132,018,Genes and Gene Exp Disc,"Comai, L",1.0
1084,15571,"4:10 - 5:00 PM, R",BIS,101D,BIS 101D,PHYSIC 140,019,Genes and Gene Exp Disc,"Comai, L",1.0
1085,15573,"3:10 - 4:00 PM, MWF",BIS,102,BIS 102,ROCK 194,001,Struc & Func Biomolecule,"Monfared, M",3.0
1086,15574,"1:10 - 2:00 PM, MWF",BIS,102,BIS 102,GIEDT 1001,002,Struc & Func Biomolecule,"Shabek, N",3.0
1087,15576,"6:10 - 7:30 PM, TR",BIS,103,BIS 103,GIEDT 1001,001,Bioenergetics/Metabolism,"Fiehn, O",3.0
1088,15577,"12:10 - 1:30 PM, TR",BIS,103,BIS 103,YOUNG 198,002,Bioenergetics/Metabolism,"Monfared, M",3.0
1089,15578,"9:00 - 10:20 AM, TR",BIS,104,BIS 104,CALIFO 1100,001,Cell Biology,"Starr, D",3.0
1090,15579,"10:30 - 11:50 AM, TR",BIS,104,BIS 104,HARING 1227,002,Cell Biology,"Lin, S",3.0
1091,15580,"10:00 - 10:50 AM, MWF",BIS,105,BIS 105,GIEDT 1002,001,Biomolecule & Metabolism,"Hilt, K",3.0
1092,15938,TBA,BPT,201,BPT 201,TBA,001,Topics in Biophotonics,"Marcu, L",1.0
1093,15939,"2:10 - 3:00 PM, F",BPT,290,BPT 290,OLSON 117,001,Biophotonics Seminar,"Yeh, Y",1.0
1094,15789,"1:40 - 3:00 PM, TR",BPH,200A,BPH 200A,WELLMN 233,001,Current Tech Biophys,"Fomina, A",3.0
1095,15851,"2:10 - 3:00 PM, W",BPH,290,BPH 290,LSA 1022,001,Biophysics Seminar,"Cheng, R",1.0
1096,15940,"4:10 - 5:30 PM, MW",BST,223,BST 223,SOCSCI 70,001,Generalized Lin Models,"Mueller, H",4.0
1097,15940,"5:40 - 6:00 PM, MW",BST,223,BST 223,SOCSCI 70,001,Generalized Lin Models,"Mueller, H",4.0
1098,15941,"12:10 - 1:00 PM, T",BST,290,BST 290,WELLMN 25,001,Seminar in Biostatistics,"Chen, S",1.0
1099,15613,"7:10 - 8:00 PM, T",BIT,091,BIT 091,CHEM 179,001,Exploring Biotechnology,"Beckles, D",1.0
1100,15671,"10:00 - 10:50 AM, MWF",BIT,160,BIT 160,WELLMN 1,001,Plant Biotechnology,"Dandekar, A",3.0
1101,15672,"1:10 - 2:30 PM, MW",BIT,161A,BIT 161A,BOWLEY 101,001,Genetics & Biotech Lab,"Beckles, D",6.0
1102,15672,"2:40 - 7:00 PM, MW",BIT,161A,BIT 161A,BOWLEY 109,001,Genetics & Biotech Lab,"Beckles, D",6.0
1103,15673,"11:30 - 11:50 AM, TR",BIT,171,BIT 171,BOWLEY 101,001,Ethics in Biotechnology,"Bennett, A",3.0
1104,15673,"10:30 - 11:20 AM, TR",BIT,171,BIT 171,BOWLEY 101,001,Ethics in Biotechnology,"Bennett, A",3.0
1105,18705,"2:10 - 4:00 PM, F",DEB,263,DEB 263,WELLMN 212,001,Basic Biotechnology,"Faller,Jamison-McClung",2.0
1106,18708,"11:00 - 11:50 AM, F",DEB,294,DEB 294,LSA 1022,001,Progress Biotechnology,"Jamison-McClung,Mcdonald",1.0
1107,14719,"TBA, S",BAX,402,BAX 402,TBA,001,Org Issues in Analytics,"Dokko, G",3.0
1108,14720,TBA,BAX,402,BAX 402,TBA,002,Org Issues in Analytics,"Dokko, G",3.0
1109,14721,"TBA, S",BAX,422,BAX 422,TBA,001,Data Design & Repres,"Boehnke, J",2.0
1110,14722,TBA,BAX,422,BAX 422,TBA,002,Data Design & Repres,"Boehnke, J",2.0
1111,14723,"TBA, F",BAX,442,BAX 442,TBA,001,Advanced Statistics,"Naik, P",3.0
1112,14724,TBA,BAX,442,BAX 442,TBA,002,Advanced Statistics,"Naik, P",3.0
1113,14725,"TBA, F",BAX,452,BAX 452,TBA,001,Machine Learning,"Boehnke, J",3.0
1114,14726,TBA,BAX,452,BAX 452,TBA,002,Machine Learning,"Boehnke, J",3.0
1115,14727,"TBA, S",BAX,462,BAX 462,TBA,001,Practicum Elaboration,"Carter, J",2.0
1116,14728,TBA,BAX,462,BAX 462,TBA,002,Practicum Elaboration,"Carter, J",2.0
1117,14729,TBA,BAX,493A,BAX 493A,TBA,001,Cloud Computing,"Naik, P",1.0
1118,14730,TBA,BAX,493A,BAX 493A,TBA,002,Cloud Computing,"Naik, P",1.0
1119,16299,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A01,General Chemistry,"Longaker, L",5.0
1120,16299,"1:10 - 4:00 PM, M",CHE,002A,CHE 002A,SCILAB 2051,A01,General Chemistry,"Longaker, L",5.0
1121,16299,"6:10 - 7:00 PM, W",CHE,002A,CHE 002A,WELLMN 123,A01,General Chemistry,"Longaker, L",5.0
1122,16300,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A02,General Chemistry,"Longaker, L",5.0
1123,16300,"1:10 - 4:00 PM, M",CHE,002A,CHE 002A,SCILAB 2059,A02,General Chemistry,"Longaker, L",5.0
1124,16300,"5:10 - 6:00 PM, F",CHE,002A,CHE 002A,ROBBNS 146,A02,General Chemistry,"Longaker, L",5.0
1125,16301,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A03,General Chemistry,"Longaker, L",5.0
1126,16301,"4:10 - 7:00 PM, M",CHE,002A,CHE 002A,SCILAB 2051,A03,General Chemistry,"Longaker, L",5.0
1127,16301,"6:10 - 7:00 PM, R",CHE,002A,CHE 002A,WELLMN 105,A03,General Chemistry,"Longaker, L",5.0
1128,16302,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A04,General Chemistry,"Longaker, L",5.0
1129,16302,"8:00 - 8:50 AM, R",CHE,002A,CHE 002A,VEIMYR 116,A04,General Chemistry,"Longaker, L",5.0
1130,16302,"4:10 - 7:00 PM, M",CHE,002A,CHE 002A,SCILAB 2059,A04,General Chemistry,"Longaker, L",5.0
1131,16303,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A05,General Chemistry,"Longaker, L",5.0
1132,16303,"1:10 - 4:00 PM, T",CHE,002A,CHE 002A,SCILAB 2051,A05,General Chemistry,"Longaker, L",5.0
1133,16303,"6:10 - 7:00 PM, W",CHE,002A,CHE 002A,GROVE 1283,A05,General Chemistry,"Longaker, L",5.0
1134,16304,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A06,General Chemistry,"Longaker, L",5.0
1135,16304,"1:10 - 4:00 PM, T",CHE,002A,CHE 002A,SCILAB 2059,A06,General Chemistry,"Longaker, L",5.0
1136,16304,"6:10 - 7:00 PM, M",CHE,002A,CHE 002A,WELLMN 101,A06,General Chemistry,"Longaker, L",5.0
1137,16305,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A07,General Chemistry,"Longaker, L",5.0
1138,16305,"4:10 - 7:00 PM, T",CHE,002A,CHE 002A,SCILAB 2051,A07,General Chemistry,"Longaker, L",5.0
1139,16305,"5:10 - 6:00 PM, M",CHE,002A,CHE 002A,BAINER 1134,A07,General Chemistry,"Longaker, L",5.0
1140,16306,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A08,General Chemistry,"Longaker, L",5.0
1141,16306,"1:10 - 2:00 PM, F",CHE,002A,CHE 002A,STORER 1342,A08,General Chemistry,"Longaker, L",5.0
1142,16306,"4:10 - 7:00 PM, T",CHE,002A,CHE 002A,SCILAB 2059,A08,General Chemistry,"Longaker, L",5.0
1143,16307,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A09,General Chemistry,"Longaker, L",5.0
1144,16307,"1:10 - 4:00 PM, W",CHE,002A,CHE 002A,SCILAB 2051,A09,General Chemistry,"Longaker, L",5.0
1145,16307,"4:10 - 5:00 PM, M",CHE,002A,CHE 002A,WELLMN 233,A09,General Chemistry,"Longaker, L",5.0
1146,16309,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A11,General Chemistry,"Longaker, L",5.0
1147,16309,"1:10 - 4:00 PM, R",CHE,002A,CHE 002A,SCILAB 2051,A11,General Chemistry,"Longaker, L",5.0
1148,16309,"7:10 - 8:00 PM, R",CHE,002A,CHE 002A,OLSON 125,A11,General Chemistry,"Longaker, L",5.0
1149,16310,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A12,General Chemistry,"Longaker, L",5.0
1150,16310,"1:10 - 4:00 PM, R",CHE,002A,CHE 002A,SCILAB 2059,A12,General Chemistry,"Longaker, L",5.0
1151,16310,"3:10 - 4:00 PM, W",CHE,002A,CHE 002A,WELLMN 103,A12,General Chemistry,"Longaker, L",5.0
1152,16312,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,A14,General Chemistry,"Longaker, L",5.0
1153,16312,"12:10 - 1:00 PM, F",CHE,002A,CHE 002A,YOUNG 192,A14,General Chemistry,"Longaker, L",5.0
1154,16312,"4:10 - 7:00 PM, R",CHE,002A,CHE 002A,SCILAB 2059,A14,General Chemistry,"Longaker, L",5.0
1155,16315,"8:00 - 8:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,AR0,General Chemistry,"Longaker, L",5.0
1156,16315,TBA,CHE,002A,CHE 002A,TBA,AR0,General Chemistry,"Longaker, L",5.0
1157,16315,TBA,CHE,002A,CHE 002A,TBA,AR0,General Chemistry,"Longaker, L",5.0
1158,16316,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B01,General Chemistry,"Longaker, L",5.0
1159,16316,"4:10 - 7:00 PM, M",CHE,002A,CHE 002A,SCILAB 2068,B01,General Chemistry,"Longaker, L",5.0
1160,16316,"6:10 - 7:00 PM, R",CHE,002A,CHE 002A,WELLMN 233,B01,General Chemistry,"Longaker, L",5.0
1161,16317,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B02,General Chemistry,"Longaker, L",5.0
1162,16317,"4:10 - 7:00 PM, M",CHE,002A,CHE 002A,SCILAB 2076,B02,General Chemistry,"Longaker, L",5.0
1163,16317,"7:10 - 8:00 PM, R",CHE,002A,CHE 002A,SCILAB 2076,B02,General Chemistry,"Longaker, L",5.0
1164,16318,"8:00 - 8:50 AM, R",CHE,002A,CHE 002A,OLSON 267,B03,General Chemistry,"Longaker, L",5.0
1165,16318,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B03,General Chemistry,"Longaker, L",5.0
1166,16318,"1:10 - 4:00 PM, T",CHE,002A,CHE 002A,SCILAB 2068,B03,General Chemistry,"Longaker, L",5.0
1167,16319,"8:00 - 8:50 AM, T",CHE,002A,CHE 002A,OLSON 267,B04,General Chemistry,"Longaker, L",5.0
1168,16319,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B04,General Chemistry,"Longaker, L",5.0
1169,16319,"1:10 - 4:00 PM, T",CHE,002A,CHE 002A,SCILAB 2076,B04,General Chemistry,"Longaker, L",5.0
1170,16320,"7:10 - 8:00 PM, R",CHE,002A,CHE 002A,WELLMN 235,B05,General Chemistry,"Longaker, L",5.0
1171,16320,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B05,General Chemistry,"Longaker, L",5.0
1172,16320,"4:10 - 7:00 PM, T",CHE,002A,CHE 002A,SCILAB 2068,B05,General Chemistry,"Longaker, L",5.0
1173,16321,"8:00 - 8:50 AM, W",CHE,002A,CHE 002A,WELLMN 205,B06,General Chemistry,"Longaker, L",5.0
1174,16321,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B06,General Chemistry,"Longaker, L",5.0
1175,16321,"4:10 - 7:00 PM, T",CHE,002A,CHE 002A,SCILAB 2076,B06,General Chemistry,"Longaker, L",5.0
1176,16322,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B07,General Chemistry,"Longaker, L",5.0
1177,16322,"4:10 - 7:00 PM, W",CHE,002A,CHE 002A,SCILAB 2068,B07,General Chemistry,"Longaker, L",5.0
1178,16322,"8:10 - 9:00 PM, R",CHE,002A,CHE 002A,WELLMN 101,B07,General Chemistry,"Longaker, L",5.0
1179,16323,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B08,General Chemistry,"Longaker, L",5.0
1180,16323,"4:10 - 7:00 PM, W",CHE,002A,CHE 002A,SCILAB 2076,B08,General Chemistry,"Longaker, L",5.0
1181,16323,"7:10 - 8:00 PM, T",CHE,002A,CHE 002A,WELLMN 235,B08,General Chemistry,"Longaker, L",5.0
1182,16324,"8:00 - 8:50 AM, T",CHE,002A,CHE 002A,HART 1128,B09,General Chemistry,"Longaker, L",5.0
1183,16324,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B09,General Chemistry,"Longaker, L",5.0
1184,16324,"1:10 - 4:00 PM, R",CHE,002A,CHE 002A,SCILAB 2068,B09,General Chemistry,"Longaker, L",5.0
1185,16325,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B10,General Chemistry,"Longaker, L",5.0
1186,16325,"1:10 - 4:00 PM, R",CHE,002A,CHE 002A,SCILAB 2076,B10,General Chemistry,"Longaker, L",5.0
1187,16325,"7:10 - 8:00 PM, T",CHE,002A,CHE 002A,GIEDT 1007,B10,General Chemistry,"Longaker, L",5.0
1188,16326,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B11,General Chemistry,"Longaker, L",5.0
1189,16326,"4:10 - 7:00 PM, R",CHE,002A,CHE 002A,SCILAB 2068,B11,General Chemistry,"Longaker, L",5.0
1190,16326,"5:10 - 6:00 PM, M",CHE,002A,CHE 002A,GROVE 1283,B11,General Chemistry,"Longaker, L",5.0
1191,16327,"8:00 - 8:50 AM, R",CHE,002A,CHE 002A,HART 1128,B12,General Chemistry,"Longaker, L",5.0
1192,16327,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B12,General Chemistry,"Longaker, L",5.0
1193,16327,"4:10 - 7:00 PM, R",CHE,002A,CHE 002A,SCILAB 2076,B12,General Chemistry,"Longaker, L",5.0
1194,16328,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B13,General Chemistry,"Longaker, L",5.0
1195,16328,"6:10 - 7:00 PM, T",CHE,002A,CHE 002A,TBA,B13,General Chemistry,"Longaker, L",5.0
1196,16328,"7:10 - 10:00 PM, R",CHE,002A,CHE 002A,SCILAB 2068,B13,General Chemistry,"Longaker, L",5.0
1197,16329,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B14,General Chemistry,"Longaker, L",5.0
1198,16329,"7:10 - 8:00 PM, T",CHE,002A,CHE 002A,WELLMN 203,B14,General Chemistry,"Longaker, L",5.0
1199,16329,"7:10 - 10:00 PM, R",CHE,002A,CHE 002A,SCILAB 2076,B14,General Chemistry,"Longaker, L",5.0
1200,16330,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B15,General Chemistry,"Longaker, L",5.0
1201,16330,"3:10 - 4:00 PM, M",CHE,002A,CHE 002A,HUTCH 102,B15,General Chemistry,"Longaker, L",5.0
1202,16330,"4:10 - 7:00 PM, F",CHE,002A,CHE 002A,SCILAB 2068,B15,General Chemistry,"Longaker, L",5.0
1203,16331,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,B16,General Chemistry,"Longaker, L",5.0
1204,16331,"4:10 - 5:00 PM, M",CHE,002A,CHE 002A,WELLMN 103,B16,General Chemistry,"Longaker, L",5.0
1205,16331,"4:10 - 7:00 PM, F",CHE,002A,CHE 002A,SCILAB 2076,B16,General Chemistry,"Longaker, L",5.0
1206,16332,"9:00 - 9:50 AM, MWF",CHE,002A,CHE 002A,ROCK 194,BR0,General Chemistry,"Longaker, L",5.0
1207,16332,TBA,CHE,002A,CHE 002A,TBA,BR0,General Chemistry,"Longaker, L",5.0
1208,16332,TBA,CHE,002A,CHE 002A,TBA,BR0,General Chemistry,"Longaker, L",5.0
1209,16333,"1:10 - 4:00 PM, M",CHE,002A,CHE 002A,SCILAB 2068,C01,General Chemistry,"Hayashi, T",5.0
1210,16333,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C01,General Chemistry,"Hayashi, T",5.0
1211,16333,"8:10 - 9:00 PM, T",CHE,002A,CHE 002A,WELLMN 105,C01,General Chemistry,"Hayashi, T",5.0
1212,16334,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C02,General Chemistry,"Hayashi, T",5.0
1213,16334,"6:10 - 7:00 PM, F",CHE,002A,CHE 002A,ROBBNS 146,C02,General Chemistry,"Hayashi, T",5.0
1214,16334,"1:10 - 4:00 PM, M",CHE,002A,CHE 002A,SCILAB 2076,C02,General Chemistry,"Hayashi, T",5.0
1215,16335,"8:00 - 8:50 AM, R",CHE,002A,CHE 002A,WELLMN 233,C03,General Chemistry,"Hayashi, T",5.0
1216,16335,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C03,General Chemistry,"Hayashi, T",5.0
1217,16335,"7:10 - 10:00 PM, M",CHE,002A,CHE 002A,SCILAB 2051,C03,General Chemistry,"Hayashi, T",5.0
1218,16336,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C04,General Chemistry,"Hayashi, T",5.0
1219,16336,"6:10 - 7:00 PM, M",CHE,002A,CHE 002A,OLSON 251,C04,General Chemistry,"Hayashi, T",5.0
1220,16336,"7:10 - 10:00 PM, M",CHE,002A,CHE 002A,SCILAB 2059,C04,General Chemistry,"Hayashi, T",5.0
1221,16337,"9:00 - 11:50 AM, T",CHE,002A,CHE 002A,SCILAB 2051,C05,General Chemistry,"Hayashi, T",5.0
1222,16337,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C05,General Chemistry,"Hayashi, T",5.0
1223,16337,"7:10 - 8:00 PM, T",CHE,002A,CHE 002A,WELLMN 101,C05,General Chemistry,"Hayashi, T",5.0
1224,16338,"9:00 - 11:50 AM, T",CHE,002A,CHE 002A,SCILAB 2059,C06,General Chemistry,"Hayashi, T",5.0
1225,16338,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C06,General Chemistry,"Hayashi, T",5.0
1226,16338,"7:10 - 8:00 PM, T",CHE,002A,CHE 002A,TBA,C06,General Chemistry,"Hayashi, T",5.0
1227,16339,"8:00 - 8:50 AM, R",CHE,002A,CHE 002A,STORER 1342,C07,General Chemistry,"Hayashi, T",5.0
1228,16339,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C07,General Chemistry,"Hayashi, T",5.0
1229,16339,"7:10 - 10:00 PM, T",CHE,002A,CHE 002A,SCILAB 2051,C07,General Chemistry,"Hayashi, T",5.0
1230,16340,"8:00 - 8:50 AM, M",CHE,002A,CHE 002A,HART 1128,C08,General Chemistry,"Hayashi, T",5.0
1231,16340,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C08,General Chemistry,"Hayashi, T",5.0
1232,16340,"7:10 - 10:00 PM, T",CHE,002A,CHE 002A,SCILAB 2059,C08,General Chemistry,"Hayashi, T",5.0
1233,16341,"8:00 - 8:50 AM, T",CHE,002A,CHE 002A,WELLMN 233,C09,General Chemistry,"Hayashi, T",5.0
1234,16341,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C09,General Chemistry,"Hayashi, T",5.0
1235,16341,"4:10 - 7:00 PM, W",CHE,002A,CHE 002A,SCILAB 2051,C09,General Chemistry,"Hayashi, T",5.0
1236,16342,"8:00 - 8:50 AM, W",CHE,002A,CHE 002A,WELLMN 109,C10,General Chemistry,"Hayashi, T",5.0
1237,16342,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C10,General Chemistry,"Hayashi, T",5.0
1238,16342,"4:10 - 7:00 PM, W",CHE,002A,CHE 002A,SCILAB 2059,C10,General Chemistry,"Hayashi, T",5.0
1239,16343,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C11,General Chemistry,"Hayashi, T",5.0
1240,16343,"7:10 - 8:00 PM, T",CHE,002A,CHE 002A,TBA,C11,General Chemistry,"Hayashi, T",5.0
1241,16343,"7:10 - 10:00 PM, W",CHE,002A,CHE 002A,SCILAB 2051,C11,General Chemistry,"Hayashi, T",5.0
1242,16344,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C12,General Chemistry,"Hayashi, T",5.0
1243,16344,"7:10 - 10:00 PM, W",CHE,002A,CHE 002A,SCILAB 2059,C12,General Chemistry,"Hayashi, T",5.0
1244,16344,"8:10 - 9:00 PM, T",CHE,002A,CHE 002A,WELLMN 103,C12,General Chemistry,"Hayashi, T",5.0
1245,16345,"8:00 - 8:50 AM, W",CHE,002A,CHE 002A,WELLMN 229,C13,General Chemistry,"Hayashi, T",5.0
1246,16345,"9:00 - 11:50 AM, R",CHE,002A,CHE 002A,SCILAB 2051,C13,General Chemistry,"Hayashi, T",5.0
1247,16345,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C13,General Chemistry,"Hayashi, T",5.0
1248,16346,"8:00 - 8:50 AM, T",CHE,002A,CHE 002A,STORER 1342,C14,General Chemistry,"Hayashi, T",5.0
1249,16346,"9:00 - 11:50 AM, R",CHE,002A,CHE 002A,SCILAB 2059,C14,General Chemistry,"Hayashi, T",5.0
1250,16346,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C14,General Chemistry,"Hayashi, T",5.0
1251,16347,"1:10 - 4:00 PM, F",CHE,002A,CHE 002A,SCILAB 2068,C15,General Chemistry,"Hayashi, T",5.0
1252,16347,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,C15,General Chemistry,"Hayashi, T",5.0
1253,16347,"5:10 - 6:00 PM, M",CHE,002A,CHE 002A,OLSON 267,C15,General Chemistry,"Hayashi, T",5.0
1254,16349,"3:10 - 4:30 PM, TR",CHE,002A,CHE 002A,ROCK 194,CR0,General Chemistry,"Hayashi, T",5.0
1255,16349,TBA,CHE,002A,CHE 002A,TBA,CR0,General Chemistry,"Hayashi, T",5.0
1256,16349,TBA,CHE,002A,CHE 002A,TBA,CR0,General Chemistry,"Hayashi, T",5.0
1257,16350,"1:10 - 2:00 PM, F",CHE,002A,CHE 002A,PHYSIC 148,D01,General Chemistry,"Hayashi, T",5.0
1258,16350,"4:40 - 6:00 PM, TR",CHE,002A,CHE 002A,ROCK 194,D01,General Chemistry,"Hayashi, T",5.0
1259,16350,"7:10 - 10:00 PM, M",CHE,002A,CHE 002A,SCILAB 2068,D01,General Chemistry,"Hayashi, T",5.0
1260,16351,"8:00 - 8:50 AM, W",CHE,002A,CHE 002A,VEIMYR 116,D02,General Chemistry,"Hayashi, T",5.0
